County,Parcel,Address,HWA,EHS,DBH,Tag,Latitude,Longitude,Notes
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1741,43.053960,-86.23125,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1742,43.054100,-86.23112,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,12,1743,43.054100,-86.23103,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1744,43.054110,-86.23099,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,12,1745,43.054050,-86.23103,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,15,1746,43.054150,-86.23099,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,9,1747,43.054150,-86.23097,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1748,43.054130,-86.23087,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,18,1749,43.054070,-86.23089,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,25,1750,43.054060,-86.23087,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,27,1751,43.054030,-86.23093,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1752,43.053990,-86.23105,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1753,43.053910,-86.23089,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1754,43.053870,-86.23089,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,9,1755,43.053910,-86.23087,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1756,43.053920,-86.23083,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1757,43.053940,-86.23074,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,17,1758,43.054010,-86.23085,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,26,1759,43.054020,-86.23073,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1760,43.054020,-86.23073,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,19,1761,43.054070,-86.23072,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1762,43.054130,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1763,43.054110,-86.23079,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,21,1764,43.054780,-86.23001,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,11,1765,43.054770,-86.23009,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1766,43.054770,-86.23007,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1767,43.054770,-86.23007,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1768,43.054810,-86.23008,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1769,43.054770,-86.23018,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1770,43.054840,-86.23013,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1771,43.054840,-86.2302,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1772,43.054820,-86.23028,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1773,43.054800,-86.23026,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,24,1774,43.054750,-86.23051,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,15,1775,43.054820,-86.23042,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,12,1776,43.054800,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1777,43.054800,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1778,43.054780,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1779,43.054780,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1780,43.054780,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,12,1781,43.054820,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1782,43.054740,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1783,43.054730,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1784,43.054700,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1785,43.054710,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1786,43.054730,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1787,43.054670,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1788,43.054670,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1789,43.054630,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1790,43.054630,-86.2305,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,9,1791,43.054660,-86.2304,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1792,43.054650,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1793,43.054650,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1794,43.054460,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1795,43.054460,-86.2306,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,9,1796,43.054390,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1797,43.054390,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1798,43.054350,-86.2308,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1799,43.054340,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,No,27,1800,43.054200,-86.2313,Triple srem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1801,43.054130,-86.2312,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",,,11,1802,43.054130,-86.2312,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1803,43.054190,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",,,5,1804,43.054200,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",,,9,1805,43.054330,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1806,43.054350,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,15,1807,43.054390,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1808,43.054390,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1809,43.054390,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1810,43.054420,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1811,43.054420,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1812,43.054420,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1813,43.054490,-86.2312,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,12,1814,43.054490,-86.2312,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,13,1815,43.054480,-86.2312,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1816,43.054560,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1817,43.054560,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,20,1818,43.054560,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1819,43.054550,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,18,1820,43.054550,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,17,1821,43.054490,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,18,1822,43.054490,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1823,43.054450,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1824,43.054450,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,20,1825,43.054410,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,13,1826,43.054410,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,13,1827,43.054360,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1828,43.054370,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,14,1829,43.054370,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,14,1830,43.054370,-86.2311,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1831,43.054450,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,24,1832,43.054520,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,34,1833,43.054510,-86.2308,triple stem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,23,1834,43.054520,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,14,1835,43.054520,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,13,1836,43.054530,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,19,1837,43.054530,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,24,1838,43.054580,-86.231,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,15,1839,43.054580,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,49,1840,43.054570,-86.2311,triple stem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,48,1841,43.054640,-86.231,Multistem
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1842,43.054700,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1843,43.054710,-86.2312,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1844,43.054740,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1845,43.054780,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1846,43.054810,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,12,1847,43.054810,-86.231,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,17,1848,43.054780,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1849,43.054800,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,10,1850,43.054800,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,11,1851,43.054750,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1852,43.054760,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1853,43.054710,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1854,43.054630,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1855,43.054650,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1856,43.054600,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1857,43.054570,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1858,43.054570,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1859,43.054550,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1860,43.054550,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1861,43.054630,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1862,43.054540,-86.2309,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1863,43.054560,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,14,1864,43.054530,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1865,43.054580,-86.2307,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1866,43.054640,-86.2308,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1867,43.054610,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1868,43.054600,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,7,1869,43.054600,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1870,43.054530,-86.2305,"The tag is missing, sticking into the tree still"
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,14,1871,43.054580,-86.2306,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1872,43.054420,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1873,43.054420,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1874,43.054510,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1875,43.054550,-86.2315,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1876,43.054500,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1877,43.054500,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1878,43.054500,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1879,43.054500,-86.2314,Tag missing
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1880,43.054470,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1881,43.054420,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,12,1882,43.054230,-86.2315,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1883,43.054200,-86.2315,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,5,1884,43.054160,-86.2316,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1885,43.054140,-86.2316,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1886,43.054140,-86.2316,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1887,43.054100,-86.2316,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1888,43.054090,-86.2316,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1889,43.054070,-86.2315,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1890,43.054070,-86.2315,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1891,43.054040,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1892,43.054040,-86.2314,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1893,43.053990,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1894,43.053990,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,49,1895,43.054730,-86.23223,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1896,43.054700,-86.23216,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1897,43.054700,-86.23216,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1898,43.054600,-86.2321,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1899,43.054550,-86.2321,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1900,43.054550,-86.2321,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1901,43.054480,-86.23204,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1902,43.054500,-86.23202,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1903,43.054500,-86.23202,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1904,43.054460,-86.23205,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,57,1905,43.054390,-86.23193,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1906,43.054300,-86.23198,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1907,43.054270,-86.23192,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1908,43.054270,-86.23192,Tag fell off
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1909,43.054270,-86.23192,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1910,43.054390,-86.23172,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1911,43.054390,-86.23172,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1912,43.054440,-86.23174,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1913,43.054470,-86.23177,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,16,1914,43.054480,-86.2318,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1915,43.054530,-86.23191,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1916,43.054570,-86.23197,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1917,43.054590,-86.232,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1918,43.054620,-86.23197,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1919,43.054640,-86.23199,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1920,43.054660,-86.23201,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1921,43.054680,-86.23204,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1922,43.054680,-86.23197,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1923,43.054720,-86.23192,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1924,43.054720,-86.23192,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,19,1925,43.054680,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,15,1926,43.054660,-86.23193,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,8,1927,43.054680,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1928,43.054630,-86.23169,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,10,1929,43.054580,-86.23163,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1930,43.053660,-86.23132,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1931,43.053660,-86.23132,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1932,43.053650,-86.23135,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1933,43.053690,-86.23132,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,10,1934,43.053700,-86.23135,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1935,43.053700,-86.23135,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1936,43.053700,-86.23135,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1937,43.053690,-86.2313,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1938,43.053630,-86.23136,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1939,43.053610,-86.23138,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1940,43.053600,-86.23144,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1941,43.053600,-86.23144,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1942,43.053570,-86.23146,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1943,43.053570,-86.23146,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,18,1944,43.053510,-86.23145,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1945,43.053450,-86.23148,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,6,1946,43.053440,-86.23156,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1947,43.053440,-86.23158,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1948,43.053300,-86.23163,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,25,1949,43.053300,-86.23163,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1950,43.053410,-86.23175,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1951,43.053410,-86.23173,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1952,43.053410,-86.23173,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,9,1953,43.053410,-86.23174,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1954,43.053410,-86.23174,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,12,1955,43.053390,-86.23183,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,5,1956,43.053410,-86.23179,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1957,43.053470,-86.23177,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,6,1958,43.053480,-86.23185,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,13,1959,43.053480,-86.23185,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,21,1960,43.053560,-86.2317,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,32,1961,43.053560,-86.2317,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,18,1962,43.053470,-86.23161,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,27,1963,43.053470,-86.23161,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1964,43.053660,-86.23157,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,7,1965,43.053790,-86.23166,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,8,1966,43.053650,-86.23186,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",No,Yes,15,1967,43.053650,-86.23186,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,26,1968,43.053650,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1969,43.053540,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,10,1970,43.053540,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,16,1971,43.053540,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,15,1972,43.053540,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,9,1973,43.053540,-86.2319,
Ottawa,70-03-29-200-010,"Grand Haven, MI 49417",ND-Out of Reach,ND-Out of Reach,13,1974,43.053520,-86.2321,
